-9,31,0
2,16,1
91,146,1
-160,18,0
112,139,0
-117,28,0
133,213,0
236,70,1
-2,170,1
19,16,1
-115,229,0
102,224,0
-158,208,0
-137,237,1
74,272,1
-143,165,0
217,-11,1
-52,252,0
-37,249,0
141,244,1
91,272,0
2,0,1
-4,-1,1
115,7,0
9,252,1
-217,149,0
143,144,1
0,1,1
-245,-16,0
179,-1,0
-194,21,1
33,46,1
-186,65,1
-7,0,0
1,-1,1
120,164,1
27,259,0
82,170,0
-9,198,0
-161,106,1
158,87,1
15,16,0
220,120,1
27,156,0
-7,-1,1
-84,232,0
4,46,0
-163,56,0
223,23,1
97,228,0
32,56,1
19,7,0
-119,237,0
0,180,0
84,21,0
-50,16,0
33,21,0
-2,170,1
15,7,1
-241,0,0
-53,180,0
-101,11,1
-130,131,1
-96,136,1
-20,2,1
-12,21,1
-9,254,0
-48,21,0
-45,105,0
-30,26,1
-230,2,1
14,2,1
187,16,1
-194,178,0
168,11,1
-6,11,1
-99,31,1
-88,141,0
-24,16,0
245,2,0
-74,316,0
-55,36,1
17,13,0
-230,72,0
115,95,0
74,26,0
-4,7,1
9,11,1
-138,134,1
-197,185,0
-89,7,0
99,234,0
19,120,0
159,178,1
-9,-5,1
101,188,0
76,232,0
-47,8,1
-151,-19,1
-133,-31,0
-96,224,0
12,-5,1
-14,0,0
-1,11,0
-32,2,0
89,228,0
1,120,1
0,247,0
112,116,0
-101,169,0
241,16,1
173,-21,0
45,139,0
4,62,1
191,151,0
181,-21,1
141,195,0
-1,218,0
-27,16,0
69,36,0
-163,195,0
-176,95,1
13,243,0
-138,149,0
22,11,0
91,146,0
-65,16,1
-102,144,0
6,7,1
-78,242,0
78,237,0
-12,-1,1
-74,-5,0
235,26,0
97,156,0
17,0,0
150,190,1
-119,62,0
87,203,0
-217,141,1
69,154,0
146,16,1
-125,223,0
-204,154,0
-227,100,1
225,36,0
228,0,0
-214,120,0
-130,-10,0
15,-1,1
89,46,1
96,287,0
-14,-1,1
-9,46,0
-35,31,0
143,21,0
-6,-1,1
-209,11,1
-92,11,1
-199,2,0
12,-11,1
-237,-11,0
99,75,1
12,-6,1
81,160,1
-124,213,0
-27,13,0
110,262,1
-16,-1,1
-169,61,0
-2,7,1
-109,223,0
-20,2,1
94,190,0
-161,121,0
-132,205,0
-56,18,1
0,1,1
-7,43,0
-171,188,1
9,31,1
-25,13,1
-106,224,0
240,16,0
146,146,0
-171,180,0
-240,18,0
30,11,0
32,90,1
132,213,0
38,278,1
141,3,1
-151,82,1
15,51,1
-2,151,1
53,65,0
166,200,0
22,0,0
114,82,0
232,-21,1
158,188,0
71,129,1
-106,23,0
0,1,1
19,33,1
-176,85,0
81,38,0
138,208,0
-48,8,1
25,-1,1
-165,11,1
-74,178,0
-29,67,0
-7,23,1
-4,80,0
-143,159,0
10,16,1
4,11,1
228,41,1
6,80,1
-189,134,0
169,188,0
133,16,0
-160,31,0
72,9,0
0,38,1
4,21,1
-50,298,0
32,16,1
168,56,0
174,-1,0
114,198,0
-84,203,1
6,9,0
179,175,1
-71,85,0
69,218,1
-104,282,1
-19,2,0
84,282,1
-209,146,0
-63,11,1
-127,7,1
-150,75,0
-191,203,0
133,-6,0
-140,106,1
-7,13,1
143,80,1
217,129,0
-6,7,1
92,136,0
151,267,0
171,178,1
-158,-31,1
150,141,0
122,110,0
-24,-1,1
-4,193,1
-227,101,0
20,80,0
200,-6,0
-27,262,0
-142,139,0
22,-1,0
123,165,0
145,208,0
138,-10,0
27,-6,1
-83,75,0
2,65,0
22,80,1
-74,18,0
45,61,0
1,252,0
22,18,0
15,-6,1
-42,97,0
17,105,0
-81,242,0
-91,149,0
138,-11,1
-169,-26,0
50,237,1
68,244,0
102,21,1
-76,11,0
-61,232,0
10,-1,0
-34,247,1
143,203,0
171,7,1
194,159,1
199,156,0
14,3,0
14,-1,1
123,237,1
12,65,1
68,26,0
-115,120,0
146,193,1
177,169,0
130,61,0
-163,-26,0
140,136,0
-7,7,1
19,183,1
-68,46,1
-169,46,1
117,218,0
-130,110,0
-106,234,0
56,239,1
-1,3,0
-17,8,1
-112,131,1
86,97,0
-2,-6,1
78,237,0
91,139,0
130,160,1
-19,33,0
32,31,0
228,-15,0
-34,11,0
189,188,0
22,-6,0
-197,144,0
228,-21,1
169,195,0
17,16,1
-1,139,1
158,52,1
28,7,0
-6,21,0
130,46,1
46,7,1
-99,232,0
9,7,1
-76,232,1
107,224,0
210,139,0
9,141,1
4,23,0
-14,224,0
145,16,0
6,-5,1
-102,16,1
38,70,0
-19,-6,1
-11,-1,1
-220,131,0
6,2,0
-74,-1,0
-238,-19,0
-2,7,1
-171,198,0
195,2,1
-68,18,1
220,129,0
-91,101,0
-25,198,0
-204,159,1
109,244,0
68,234,0
192,46,1
-9,26,0
-6,16,1
-70,178,0
58,105,0
-29,-1,0
97,178,0
-9,247,1
-1,242,0
150,-10,0
-194,203,0
197,174,0
-66,51,1
182,174,0
28,183,1
74,21,1
-130,-21,1
0,1,1
-17,3,0
-7,2,1
-12,8,1
-17,-6,1
-227,2,0
-65,46,1
73,252,1
-222,7,1
82,228,0
-32,3,0
-48,7,0
1,105,0
-147,46,0
17,41,0
-22,2,0
138,23,1
-22,13,0
-150,144,1
-12,257,0
-45,8,0
109,85,0
24,3,0
-223,90,0
101,228,0
-66,52,1
-14,2,1
-17,7,1
-16,2,0
-120,249,0
-199,120,0
197,-6,0
12,262,0
-192,190,0
-84,7,0
22,169,0
-192,200,1
-151,-1,1
-83,195,1
-106,16,0
1,3,0
-125,213,0
9,46,0
-78,134,0
-196,164,1
-11,2,1
-227,-1,0
0,-1,1
-34,7,0
87,144,0
-56,26,0
37,164,0
-78,149,1
-74,139,0
15,2,1
148,144,1
119,170,0
130,8,1
-17,0,1
-97,7,1
15,8,1
130,18,1
9,21,0
-86,92,1
12,262,1
163,203,1
-14,7,0
134,233,0
-135,218,0
9,13,0
122,75,0
-166,149,1
40,62,0
-14,7,1
53,247,0
-70,244,0
115,219,1
-212,-11,1
123,-11,1
42,18,0
223,37,1
26,21,0
76,183,0
50,125,0
8,11,1
-147,217,0
-41,101,0
-18,11,0
-103,228,0
-52,16,1
76,184,0
-147,124,1
-240,31,0
5,18,0
-217,124,1
3,41,0
-145,129,1
0,1,1
-165,-5,1
68,238,1
-16,18,1
58,3,0
-70,65,1
103,31,0
-134,153,0
-10,3,1
-39,11,1
-11,256,0
130,139,1
-143,120,0
-89,105,1
-173,2,0
-222,110,1
24,-11,0
-142,110,1
-148,105,1
-91,237,0
233,3,0
46,36,0
112,223,0
-24,3,1
-47,41,0
-55,105,1
24,11,0
-79,252,1
171,293,0
-107,149,0
164,195,0
-235,71,0
74,252,0
-205,144,1
-73,126,1
33,41,1
-147,213,0
-151,-5,0
120,134,0
217,170,0
68,121,0
15,-1,0
-122,11,1
-237,-24,0
189,16,0
-205,134,0
46,52,0
-74,56,1
78,3,0
-230,141,0
1,65,0
-35,121,0
109,57,1
-2,7,1
-61,70,1
-109,169,0
-168,223,0
-133,139,0
148,154,1
205,134,0
14,28,1
-16,26,0
48,85,0
-4,11,1
186,193,1
-107,7,1
-74,28,0
19,26,1
-222,115,0
-1,31,0
-4,21,0
87,23,0
197,169,0
-166,26,0
153,8,0
6,116,0
-104,180,0
58,120,1
17,11,0
-22,3,1
-235,-1,0
-29,11,1
15,7,1
-37,244,1
-61,70,1
-71,129,0
24,8,0
-158,193,1
-6,169,1
42,7,1
-179,139,0
14,57,1
110,141,1
9,249,0
-143,144,1
-4,85,1
51,232,1
-63,100,0
199,154,0
-112,16,0
-2,259,0
-16,120,0
-240,-11,0
-50,262,0
2,136,0
82,170,1
-24,-1,1
99,95,0
14,-1,1
9,7,0
135,-1,0
-74,115,0
-58,75,1
-17,-1,0
-199,-1,0
-202,149,0
120,182,0
-97,264,1
94,164,1
9,-11,0
-181,-5,1
-38,38,0
82,252,0
-2,18,1
86,247,1
-125,82,0
1,2,1
37,244,1
123,139,0
-81,190,0
-240,57,1
176,174,1
6,2,0
-66,149,0
1,11,0
173,208,0
-187,124,0
169,203,1
-135,121,1
-106,101,1
10,16,0
-109,259,0
-132,229,0
163,218,1
-106,36,0
14,111,0
-171,198,0
50,198,0
151,-5,1
146,154,1
19,0,0
166,2,1
143,124,1
-189,-10,1
-9,277,0
-71,13,0
1,8,1
217,139,0
127,2,0
246,-19,1
20,11,0
125,3,0
151,56,0
82,195,0
133,110,1
148,205,1
-227,85,0
-145,-1,0
17,31,0
107,116,0
246,-6,0
-107,131,1
-52,159,0
-205,144,1
-37,149,0
236,-21,1
-181,188,1
-181,183,0
-133,33,0
28,92,1
158,-15,1
-50,16,0
-78,174,1
20,8,0
-37,144,1
-2,2,1
-37,257,0
-163,208,0
236,-26,0
17,0,1
-137,-16,0
-214,134,0
-97,139,0
-58,23,0
-171,-6,0
-17,-1,0
-6,3,1
9,242,1
153,-6,0
137,120,1
0,159,0
74,200,1
-191,203,0
-176,198,0
78,237,0
-122,85,1
104,28,0
105,46,1
9,13,1
-130,62,1
-63,62,1
-56,52,1
-2,70,0
102,169,0
69,252,1
51,124,1
-117,16,0
161,0,0
24,252,0
33,116,0
-228,75,0
-81,7,1
-65,110,1
-24,26,1
-12,154,1
192,149,1
14,2,1
161,8,1
25,2,1
0,239,0
-27,2,1
78,8,0
112,178,0
-223,-16,0
-9,0,1
-11,2,1
-197,169,1
164,47,0
104,224,0
15,18,0
158,193,1
4,609,0
-37,11,0
-14,-1,0
-212,144,0
47,121,0
-75,45,1
-178,169,0
109,227,0
112,104,0
0,8,1
-51,169,0
-145,202,0
-15,13,1
0,11,1
24,256,0
-209,91,0
78,129,0
-5,153,1
73,243,0
116,217,1
-18,11,0
-142,-21,0
-186,121,1
140,218,1
6,7,1
-97,7,0
-168,193,0
91,232,0
-83,144,0
-1,8,1
236,72,1
176,36,1
-209,129,0
-83,237,0
-209,149,0
9,247,0
-1,124,0
199,159,1
-2,8,0
-83,232,0
-197,85,0
123,223,0
105,115,0
-91,36,1
17,3,1
96,97,0
-19,43,0
133,134,0
194,174,0
140,219,0
81,70,0
187,28,0
-86,70,0
1,7,1
-94,144,1
-109,237,0
45,16,0
15,21,1
-12,7,0
240,87,1
156,18,0
-25,11,1
69,247,1
73,252,0
17,21,0
-34,247,0
-1,16,0
-14,47,0
2,26,0
101,144,0
-233,-1,0
-2,51,1
-129,38,0
-209,3,0
-19,0,0
86,224,0
-68,244,1
87,126,1
-9,-1,1
-106,115,0
166,23,0
-40,18,1
156,174,0
79,232,1
10,0,1
-11,11,1
141,67,1
155,36,0
-17,7,0
-6,7,1
91,13,0
19,239,1
176,174,0
-156,198,0
0,11,1
-61,234,0
97,149,0
14,16,0
133,120,0
-110,154,0
-90,209,1
109,31,1
107,120,1
50,18,0
-83,232,0
143,200,1
155,193,0
79,144,1
0,1,1
0,1,1
-163,-21,1
27,90,0
-74,121,0
78,203,0
0,1,1
-186,149,0
-194,100,0
28,16,0
14,-1,1
169,151,0
-99,38,0
122,154,1
-70,185,0
-228,38,1
217,-16,1
189,87,0
-91,18,0
-38,252,0
-84,273,1
-17,-5,1
-112,-1,0
0,1,1
-45,14,0
87,23,0
128,218,0
-186,131,1
-79,154,0
60,237,0
176,195,1
-73,36,0
-227,106,0
17,0,1
105,234,0
-130,213,1
-92,232,1
-202,159,0
89,141,0
-92,149,1
-71,149,1
171,208,1
174,134,0
-192,175,0
238,75,0
-133,159,0
42,120,0
-161,208,0
138,-16,0
164,198,1
-24,8,1
-104,149,0
-68,51,1
-27,4,1
28,0,0
-17,31,1
-12,95,0
-60,174,1
200,154,0
-52,46,0
107,2,0
168,-5,0
17,13,0
24,2,1
145,82,0
189,-6,0
9,115,0
9,129,0
1,1,0
-94,203,1
-9,180,0
-12,2,0
176,165,0
238,2,0
40,11,0
25,16,0
-112,185,0
-24,174,0
9,164,0
-1,11,1
-133,101,0
112,36,0
150,13,0
6,7,1
-92,-6,0
-192,156,0
-101,198,1
14,3,1
-137,51,0
-78,242,0
-2,11,1
-184,180,1
235,131,0
-55,105,0
22,7,1
117,51,1
-165,164,1
173,80,1
-17,7,0
199,141,1
-78,2,1
-143,149,1
-58,41,1
51,169,0
0,1,1
-110,36,0
-86,164,0
-147,188,0
27,134,0
40,8,0
-53,7,0
-83,237,0
101,247,0
122,144,0
158,190,1
35,21,1
-94,237,0
115,-1,0
0,1,1
33,208,0
9,16,1
76,139,0
-79,61,0
-189,198,0
22,139,0
-11,11,0
20,249,0
6,0,1
-97,141,0
107,144,1
9,-1,0
-199,110,0
53,239,0
17,0,1
210,105,0
97,144,1
-16,2,0
12,0,1
233,90,0
-117,252,1
-65,136,0
153,195,0
169,198,1
48,249,1
102,126,0
114,149,1
-83,8,0
-189,124,1
79,193,1
-43,146,0
74,154,1
-63,115,1
64,146,0
187,164,1
43,169,0
-12,3,1
158,193,1
192,8,0
137,105,0
50,126,1
-147,141,0
55,121,0
-186,165,1
22,-6,1
19,7,0
-1,7,0
-48,247,0
-161,23,0
-12,-1,0
17,-1,1
-227,-6,0
-183,178,1
-45,11,0
-1,-1,1
0,1,1
-16,2,1
30,249,1
-223,110,0
-78,28,1
-71,254,0
0,1,1
-17,2,1
-32,18,0
168,198,0
-17,2,1
-16,0,1
-27,16,0
-92,136,0
-171,180,1
82,144,1
10,47,0
123,47,1
114,154,0
-94,144,1
94,141,1
-12,23,0
-4,252,1
-137,198,1
-209,126,0
24,3,1
27,3,1
132,228,1
22,7,1
-1,7,1
-119,214,1
-148,208,1
-22,65,0
-7,247,1
245,-15,0
110,151,0
-70,72,1
2,16,1
-102,224,1
15,7,1
-107,52,0
-45,77,1
-114,219,0
-232,-1,1
12,144,0
-104,47,0
-7,11,0
19,3,1
10,2,1
105,149,0
0,1,1
-96,146,1
87,139,0
-6,4,0
0,1,1
-142,36,0
233,-26,0
78,36,1
-14,7,0
169,174,1
143,134,1
-187,210,0
-25,56,1
28,2,0
-17,2,1
-214,124,0
-109,146,1
14,2,0
60,11,0
25,7,1
60,8,0
4,26,1
45,146,1
33,169,1
55,41,0
10,149,0
-168,174,0
58,195,1
138,210,0
125,28,0
56,170,1
143,2,0
-243,28,0
-168,56,0
-7,11,0
-14,2,1
-4,8,1
-110,228,0
2,56,0
232,-11,0
-106,-36,1
20,21,0
-166,200,1
-207,-21,0
-22,11,1
14,-6,1
-217,77,0
151,110,0
45,164,1
-225,-21,1
-61,100,0
-22,-1,1
184,-26,0
125,213,0
-12,7,0
15,0,0
61,110,1
-127,164,0
-25,65,1
200,139,1
-35,106,0
-192,154,0
25,11,1
25,16,0
153,2,0
184,160,1
119,219,0
-232,4,1
164,188,1
-215,124,1
163,47,0
-187,16,0
-102,105,0
-142,203,1
202,183,0
-19,16,1
125,223,0
-1,169,0
117,146,0
55,121,1
182,2,0
236,3,1
-194,23,0
-135,224,0
0,1,1
-53,247,0
1,18,0
9,13,0
-4,13,0
-161,7,0
-45,92,0
-1,213,0
94,159,1
-114,160,0
-91,252,1
107,193,1
84,237,1
-109,237,1
191,170,1
-145,208,0
6,164,1
-24,185,1
6,239,0
-168,210,0
0,1,1
0,1,1
-127,70,1
-176,174,0
153,70,1
-61,165,1
-191,43,1
199,139,0
25,8,0
-29,-5,0
-150,154,0
10,18,0
-6,31,1
27,31,1
-1,100,0
-42,183,0
15,13,1
27,8,1
1,13,1
-228,11,0
58,175,0
-45,129,1
-104,244,0
28,7,1
19,0,0
45,70,1
-14,11,0
-83,159,1
209,16,1
105,144,0
-165,203,0
4,178,0
-233,-11,0
153,3,0
14,18,1
6,7,0
9,33,1
28,31,0
14,2,0
-191,195,0
-9,111,0
-20,11,0
51,46,0
-74,90,1
-133,-5,1
135,129,0
89,33,0
215,13,0
48,13,0
4,200,0
20,0,1
58,105,0
55,164,1
96,144,0
-78,36,0
-16,183,0
27,11,0
117,159,0
-97,100,1
-125,218,0
-153,-16,1
2,0,1
132,218,0
66,100,1
238,2,1
-81,11,0
163,65,0
-96,110,0
9,178,0
-22,252,0
9,178,0
-209,139,1
-94,18,1
-133,52,0
66,164,1
215,134,1
233,57,1
-52,178,1
125,218,1
197,136,0
0,1,1
187,174,0
68,26,0
-178,180,0
-120,164,0
19,75,0
-86,13,1
0,1,1
-1,223,0
-145,144,1
-235,-1,0
9,257,0
-227,11,1
-212,-4,1
-122,228,1
-9,11,1
-7,2,0
-11,262,1
-165,200,1
-83,242,1
-6,7,0
-9,16,1
10,16,1
28,262,0
17,16,0
-168,16,0
56,105,0
-25,-1,0
-71,193,0
114,151,0
-119,237,1
82,237,0
-12,252,0
-61,121,1
-20,16,0
-14,7,1
112,120,0
32,247,0
-20,3,0
-16,11,0
-99,159,1
135,106,1
32,8,0
233,13,0
177,36,0
-34,26,0
-243,33,0
-84,311,0
56,252,0
-101,146,1
-133,198,0
195,159,0
-66,85,0
-11,82,1
-143,193,0
-12,46,1
9,16,0
132,120,1
205,21,0
-147,36,1
9,41,0
58,70,1
94,110,0
168,0,0
0,1,1
0,1,1
-112,169,1
19,218,0
0,1,1
-97,228,1
91,129,0
-30,14,0
81,52,1
137,11,0
115,100,1
248,75,0
-156,-5,1
-88,62,0
-235,92,0
-1,36,1
233,-10,1
181,183,0
-9,3,1
86,146,0
40,10,0
179,-1,0
-83,70,0
-7,16,1
9,7,1
-14,2,1
-4,2,0
-155,95,0
32,16,0
-122,2,1
38,13,0
27,7,0
-109,13,0
-50,244,1
-137,237,0
-223,134,0
130,214,0
55,151,1
9,8,1
119,219,1
155,210,0
125,115,0
-19,11,0
232,-11,1
17,2,0
-183,134,0
84,16,1
-156,200,0
0,2,1
-40,165,0
20,-1,0
89,144,1
-112,21,1
102,144,1
0,1,1
51,234,0
230,-10,1
101,169,1
0,1,1
133,16,0
158,208,1
-210,95,1
91,154,0
-233,105,1
204,149,1
-179,178,0
-4,249,0
133,144,1
-194,164,0
-11,159,1
0,1,1
-129,120,0
141,136,1
-32,7,0
97,2,0
0,1,1
182,115,0
-20,180,0
-107,223,1
24,13,1
159,26,1
228,-10,1
60,218,0
-23,0,0
81,7,1
14,7,0
-102,11,0
-14,16,1
-165,190,0
-109,110,0
-187,210,1
-138,36,1
112,229,1
-174,75,0
81,47,0
-166,154,1
-12,134,0
-138,7,0
-42,21,1
-150,249,0
153,210,0
45,249,0
225,47,1
-89,90,0
-94,21,1
-176,193,1
92,141,0
184,-1,0
102,232,0
14,0,0
-106,16,0
60,174,1
-70,252,0
1,2,0
-6,232,0
-58,7,1
-2,259,0
15,7,1
236,11,1
109,159,0
-2,193,0
-30,111,1
68,242,0
68,156,0
-120,36,0
-227,110,0
176,178,1
-114,288,0
230,97,1
-219,131,0
137,228,0
140,110,1
-204,139,0
-12,-1,1
-181,139,1
-132,31,0
-233,105,0
-169,-1,1
-233,7,0
-127,-26,0
86,134,1
114,228,1
78,203,0
-120,136,1
-68,159,1
74,156,0
-161,72,0
174,193,1
159,198,1
-115,144,0
76,38,0
99,229,0
-12,-5,1
-32,80,0
-29,46,0
212,154,0
110,3,1
-143,-5,0
-29,-1,1
-1,16,0
230,85,1
-7,-6,1
76,316,1
168,540,0
-137,56,0
-137,151,1
10,7,1
-81,13,0
-160,208,0
-227,90,0
87,185,1
33,188,1
-104,139,1
-17,-1,0
-1,2,1
-222,111,1
-11,254,0
-30,8,0
-102,190,0
94,43,1
2,21,0
125,41,0
-4,151,0
28,56,1
10,-1,1
240,31,1
-97,46,1
-27,180,0
-178,203,0
4,105,1
0,105,0
0,85,1
-110,144,1
97,219,1
-124,160,0
-94,219,0
-233,31,0
135,106,0
28,-5,1
-60,146,1
-89,121,0
61,56,1
22,-6,1
81,67,1
-1,188,1
135,124,1
58,160,0
-53,16,1
-145,72,1
-92,205,1
104,85,0
-112,193,0
107,16,0
6,8,0
150,111,0
42,52,1
-37,11,1
-107,164,1
24,31,1
24,0,1
12,31,0
15,7,0
38,41,0
40,134,1
158,46,0
4,13,1
-115,146,0
15,120,1
96,33,0
-2,56,1
138,141,0
-12,247,1
19,7,1
-210,2,0
141,85,1
-94,239,1
230,105,0
-16,-5,0
-73,175,0
145,208,0
-4,7,0
91,237,0
166,7,0
55,218,0
0,1,1
69,247,1
64,247,0
-9,0,0
-9,198,0
122,70,0
-112,239,0
42,21,0
9,183,0
79,203,0
-9,11,0
-114,80,0
-214,144,0
-40,121,0
-66,193,0
-79,154,0
48,21,0
-201,169,0
-174,11,0
46,105,1
-129,56,0
22,164,0
-19,3,1
1,-10,1
-13,5,0
-212,134,0
204,134,0
55,169,0
-78,237,0
61,156,1
-79,85,1
66,180,0
10,8,1
24,7,0
-2,0,0
0,149,1
-86,232,0
-160,198,0
56,3,0
63,151,0
9,0,0
-30,159,0
115,131,0
128,229,0
68,277,1
-88,229,1
105,2,0
56,185,1
-179,193,0
156,208,0
-58,139,1
38,116,1
89,18,1
-181,126,1
146,11,0
151,3,0
146,11,1
166,183,1
-148,203,0
-94,11,0
-199,139,0
-197,-10,0
1,262,0
122,159,0
97,87,0
-47,46,0
-124,105,0
19,-1,0
-202,110,0
-124,101,0
-61,7,0
64,28,1
27,57,1
204,151,1
91,239,0
-160,170,1
101,23,1
-158,121,1
-143,11,1
-2,8,0
140,11,0
1,8,0
-76,26,1
119,160,0
10,70,1
-142,198,0
164,0,0
