0,0,0
-122,219,1
84,252,0
0,0,0
-150,189,1
130,228,0
0,0,0
1,269,0
-123,176,1
0,0,1
147,89,0
154,203,1
0,0,1
53,88,0
-92,249,1
-237,25,1
0,0,0
-136,67,0
0,0,0
-193,172,0
-202,148,1
-202,151,1
-127,-5,0
32,6,0
132,75,1
122,235,1
-70,194,0
39,56,0
-86,242,0
18,53,0
130,178,0
10,34,0
226,157,0
-133,1,0
0,0,1
-95,160,1
160,-13,0
-117,228,0
91,26,1
0,0,1
0,0,0
129,153,1
-87,216,0
0,0,1
0,0,0
209,126,1
0,0,1
189,22,0
193,6,1
